signal_name,timestamp_ms,value,message_id,message_name,unit,date,start_time
Set_Current,207,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,207,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A,2026-03-10,20:47:37.667
Set_Current,207,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,208,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A,2026-03-10,20:47:37.667
Set_Current,208,0.0,0x200,ECU_Set_Current_Rear_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,208,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A,2026-03-10,20:47:37.667
APPS1_Throttle,208,195.0,0x202,ECU_Throttle,,2026-03-10,20:47:37.667
APPS2_Throttle,208,3917.0,0x202,ECU_Throttle,,2026-03-10,20:47:37.667
Front_Brake_Pressure,209,1566.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Rear_Brake_Pressure,209,699.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Brake_Pressed,209,0.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Implausibility_Present,209,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
APPSs_Disagreement_Imp,209,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
BPPC_Imp,209,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
Brake_Invalid_Imp,209,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
APPSs_Invalid_Imp,209,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
BMS_Command,209,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-03-10,20:47:37.667
Drive_State,209,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-03-10,20:47:37.667
Set_Current,307,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,307,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A,2026-03-10,20:47:37.667
Set_Current,308,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,308,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A,2026-03-10,20:47:37.667
Set_Current,308,0.0,0x200,ECU_Set_Current_Rear_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,308,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A,2026-03-10,20:47:37.667
APPS1_Throttle,309,195.0,0x202,ECU_Throttle,,2026-03-10,20:47:37.667
APPS2_Throttle,309,3915.0,0x202,ECU_Throttle,,2026-03-10,20:47:37.667
Front_Brake_Pressure,309,1566.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Rear_Brake_Pressure,309,699.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Brake_Pressed,309,0.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Implausibility_Present,309,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
APPSs_Disagreement_Imp,309,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
BPPC_Imp,309,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
Brake_Invalid_Imp,309,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
APPSs_Invalid_Imp,309,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
BMS_Command,309,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-03-10,20:47:37.667
Drive_State,310,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-03-10,20:47:37.667
Max_Discharge_Current,361,0.0,0x150,BMS_SOE,A,2026-03-10,20:47:37.667
Max_Regen_Current,361,0.0,0x150,BMS_SOE,A,2026-03-10,20:47:37.667
Battery_Voltage,361,60.0,0x150,BMS_SOE,V,2026-03-10,20:47:37.667
Battery_Temperature,361,27.0,0x150,BMS_SOE,C,2026-03-10,20:47:37.667
Battery_Current,361,0.0,0x150,BMS_SOE,,2026-03-10,20:47:37.667
InternalFault_Summary,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
External_Fault,361,1.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Undervoltage_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Overvoltage_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Undertemperature_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Overtemperature_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Overcurrent_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Open_Wire_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Open_Wire_Temp_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Pec_Fault,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
Total_PEC_Failures,361,0.0,0x151,BMS_Faults,,2026-03-10,20:47:37.667
BMS_State,361,0.0,0x152,BMS_Status,"State that the BMS is in:
Idle = 0,
Precharge = 1,
Active = 2,
Charge = 3,
Fault = 4",2026-03-10,20:47:37.667
IMD_State,361,1.0,0x152,BMS_Status,State of the IMD. High is Healthy ,2026-03-10,20:47:37.667
Max_Cell_Temp,361,27.0,0x152,BMS_Status,C,2026-03-10,20:47:37.667
Min_Cell_Temp,361,26.0,0x152,BMS_Status,C,2026-03-10,20:47:37.667
Max_Cell_Voltage,361,3.224,0x152,BMS_Status,V,2026-03-10,20:47:37.667
Min_Cell_Voltage,361,2.612,0x152,BMS_Status,V,2026-03-10,20:47:37.667
BMS_SOC,361,0.0,0x152,BMS_Status,,2026-03-10,20:47:37.667
Cell_V_0,361,3.2119999999999997,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_V_1,361,3.2119999999999997,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_V_2,361,3.2119999999999997,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_V_3,361,3.2119999999999997,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_V_4,361,3.1879999999999997,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_V_5,361,3.224,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_V_6,361,3.2119999999999997,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_OCV_Offset_0,361,0.0,0x153,BMS_Voltages_0,V,2026-03-10,20:47:37.667
Cell_V_7,362,3.224,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_V_8,362,3.2119999999999997,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_V_9,362,3.224,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_V_10,362,3.224,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_V_11,362,2.612,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_V_12,362,3.2119999999999997,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_V_13,362,3.2119999999999997,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_OCV_Offset_1,362,0.0,0x154,BMS_Voltages_1,V,2026-03-10,20:47:37.667
Cell_V_14,362,3.2119999999999997,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_V_15,362,3.2119999999999997,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_V_16,362,3.1879999999999997,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_V_17,362,3.224,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_V_18,362,3.2119999999999997,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_V_19,362,3.224,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_V_20,362,3.2119999999999997,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_OCV_Offset_2,362,0.0,0x155,BMS_Voltages_2,V,2026-03-10,20:47:37.667
Cell_T_0,362,26.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_1,362,27.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_2,362,27.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_3,362,27.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_4,362,27.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_5,362,27.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_6,362,27.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_7,362,27.0,0x167,BMS_Temperatures_0,C,2026-03-10,20:47:37.667
Cell_T_8,362,27.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Cell_T_9,362,27.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Cell_T_10,362,26.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Cell_T_11,362,27.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Cell_T_12,362,27.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Cell_T_13,362,27.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Cell_T_14,362,26.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Cell_T_15,362,26.0,0x168,BMS_Temperatures_1,C,2026-03-10,20:47:37.667
Set_Current,407,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,407,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A,2026-03-10,20:47:37.667
Set_Current,408,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,408,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,A,2026-03-10,20:47:37.667
Set_Current,408,0.0,0x200,ECU_Set_Current_Rear_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,408,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,A,2026-03-10,20:47:37.667
APPS1_Throttle,409,195.0,0x202,ECU_Throttle,,2026-03-10,20:47:37.667
APPS2_Throttle,409,3915.0,0x202,ECU_Throttle,,2026-03-10,20:47:37.667
Front_Brake_Pressure,409,1565.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Rear_Brake_Pressure,409,700.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Brake_Pressed,409,0.0,0x203,ECU_Brake,,2026-03-10,20:47:37.667
Implausibility_Present,409,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
APPSs_Disagreement_Imp,409,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
BPPC_Imp,409,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
Brake_Invalid_Imp,409,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
APPSs_Invalid_Imp,409,0.0,0x204,ECU_Implausibility,,2026-03-10,20:47:37.667
BMS_Command,409,0.0,0x205,ECU_BMS_Command_Message,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-03-10,20:47:37.667
Drive_State,410,0.0,0x206,ECU_Drive_Status,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-03-10,20:47:37.667
Set_Current,507,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,A,2026-03-10,20:47:37.667
Set_Current_Brake,507,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,A,2026-03-10,20:47:37.667
