signal_name,timestamp_ms,value,message_id,message_name,unit,date,start_time
Sus_Pot,2315,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,2416,-413448.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,2416,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,2516,-413523.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,2516,362.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,2617,-413078.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,2617,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,2718,-413320.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,2718,367.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,2809,20.07,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,2809,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,2809,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,2809,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,2809,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,2819,-412574.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,2819,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,2920,-413274.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,2920,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Tire_Temp_0,3000,26.76,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_1,3000,26.23,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_2,3000,26.41,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_3,3000,25.91,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_4,3000,25.97,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_5,3000,26.17,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_6,3000,25.79,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_7,3000,25.63,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Strain_Gauge,3021,-412882.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3021,363.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,3122,-412664.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3122,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,3222,-412130.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3222,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,3316,20.09,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,3316,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,3316,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,3316,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,3316,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,3323,-411795.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3323,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,3424,-412826.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3424,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,3525,-411226.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3525,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,3626,-412212.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3626,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,3727,-411533.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3727,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,3823,20.09,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,3823,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,3823,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,3823,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,3823,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,3828,-410618.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3828,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,3928,-410686.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,3928,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Tire_Temp_0,4000,26.79,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_1,4000,26.580000000000002,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_2,4000,26.42,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_3,4000,26.14,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_4,4000,25.97,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_5,4000,26.14,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_6,4000,25.69,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_7,4000,26.03,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Strain_Gauge,4029,-410779.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4029,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,4130,-409837.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4130,366.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,4231,-409379.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4231,362.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Gen_Amps,4330,20.080000000000002,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Fan_Amps,4330,0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Fan_Amps,4330,-0.01,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Front_Pump_Amps,4330,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,4330,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,4332,-409974.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4332,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,4433,-411036.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4433,363.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,4534,-410015.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,4534,363.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
