signal_name,timestamp_ms,value,message_id,message_name,unit,date,start_time
Max_Discharge_Current,362,0.0,0x150,BMS_SOE,A,2026-03-07,18:18:23.542
Max_Regen_Current,362,0.0,0x150,BMS_SOE,A,2026-03-07,18:18:23.542
Battery_Voltage,362,60.0,0x150,BMS_SOE,V,2026-03-07,18:18:23.542
Battery_Temperature,362,25.0,0x150,BMS_SOE,C,2026-03-07,18:18:23.542
Battery_Current,362,0.0,0x150,BMS_SOE,,2026-03-07,18:18:23.542
InternalFault_Summary,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
External_Fault,362,1.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Undervoltage_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Overvoltage_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Undertemperature_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Overtemperature_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Overcurrent_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Open_Wire_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Open_Wire_Temp_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Pec_Fault,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
Total_PEC_Failures,362,0.0,0x151,BMS_Faults,,2026-03-07,18:18:23.542
BMS_State,362,0.0,0x152,BMS_Status,"State that the BMS is in:
Idle = 0,
Precharge = 1,
Active = 2,
Charge = 3,
Fault = 4",2026-03-07,18:18:23.542
IMD_State,362,1.0,0x152,BMS_Status,State of the IMD. High is Healthy ,2026-03-07,18:18:23.542
Max_Cell_Temp,362,26.0,0x152,BMS_Status,C,2026-03-07,18:18:23.542
Min_Cell_Temp,362,24.0,0x152,BMS_Status,C,2026-03-07,18:18:23.542
Max_Cell_Voltage,362,3.2720000000000002,0x152,BMS_Status,V,2026-03-07,18:18:23.542
Min_Cell_Voltage,362,2.84,0x152,BMS_Status,V,2026-03-07,18:18:23.542
BMS_SOC,362,0.0,0x152,BMS_Status,,2026-03-07,18:18:23.542
Cell_V_0,362,3.2720000000000002,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_V_1,362,3.2720000000000002,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_V_2,362,3.2720000000000002,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_V_3,362,3.26,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_V_4,362,3.248,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_V_5,362,3.2720000000000002,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_V_6,362,3.26,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_OCV_Offset_0,362,0.0,0x153,BMS_Voltages_0,V,2026-03-07,18:18:23.542
Cell_V_7,362,3.2720000000000002,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_V_8,362,3.2720000000000002,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_V_9,362,3.2720000000000002,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_V_10,362,3.2720000000000002,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_V_11,362,2.84,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_V_12,362,3.2720000000000002,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_V_13,362,3.2720000000000002,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_OCV_Offset_1,362,0.0,0x154,BMS_Voltages_1,V,2026-03-07,18:18:23.542
Cell_V_14,363,3.2720000000000002,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_V_15,363,3.26,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_V_16,363,3.248,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_V_17,363,3.2720000000000002,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_V_18,363,3.26,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_V_19,363,3.2720000000000002,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_V_20,363,3.2720000000000002,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_OCV_Offset_2,363,0.0,0x155,BMS_Voltages_2,V,2026-03-07,18:18:23.542
Cell_T_0,363,25.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_1,363,25.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_2,363,26.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_3,363,26.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_4,363,25.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_5,363,25.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_6,363,25.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_7,363,25.0,0x167,BMS_Temperatures_0,C,2026-03-07,18:18:23.542
Cell_T_8,363,25.0,0x168,BMS_Temperatures_1,C,2026-03-07,18:18:23.542
Cell_T_9,363,25.0,0x168,BMS_Temperatures_1,C,2026-03-07,18:18:23.542
Cell_T_10,363,25.0,0x168,BMS_Temperatures_1,C,2026-03-07,18:18:23.542
Cell_T_11,363,25.0,0x168,BMS_Temperatures_1,C,2026-03-07,18:18:23.542
