signal_name,timestamp_ms,value,message_id,message_name,sender,unit,date,start_time
Set_Current_Brake_Rear_Inverter,256,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,257,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,257,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,257,623.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,257,414.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,257,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Miles_Driven,263,0.00047096083289943635,0x512,Telemetry_Odometer,DAQ-Telemetry,mi,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,265,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,265,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,266,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,266,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,266,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,266,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,267,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,267,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,267,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,267,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,267,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,275,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,275,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,276,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,276,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,276,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,276,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,277,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,277,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,277,623.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,277,414.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,277,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,285,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,285,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,286,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,286,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,286,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,286,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,287,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,287,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,287,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,287,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,287,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,295,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,295,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,296,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,296,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,296,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,296,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,297,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,297,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,297,623.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,297,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,297,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,305,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,305,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,306,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,306,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,306,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,307,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,307,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,307,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,307,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,307,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,307,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Implausibility_Present,307,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
APPSs_Disagreement_Imp,307,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
BPPC_Imp,307,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
Brake_Invalid_Imp,307,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
APPSs_Invalid_Imp,307,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
BMS_Command,308,0.0,0x205,ECU_BMS_Command_Message,ECU,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-05-10,03:14:45.996
Drive_State,308,0.0,0x206,ECU_Drive_Status,ECU,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-05-10,03:14:45.996
IGBT_Temp_Limiting,308,0.0,0x20B,ECU_Temp_Limiting_Status,ECU,,2026-05-10,03:14:45.996
Battery_Temp_Limiting,308,0.0,0x20B,ECU_Temp_Limiting_Status,ECU,,2026-05-10,03:14:45.996
Motor_Temp_Limiting,308,0.0,0x20B,ECU_Temp_Limiting_Status,ECU,,2026-05-10,03:14:45.996
Front_Pump_Duty_Cycle,308,255.0,0x209,ECU_Pump_Fan_Command,ECU,,2026-05-10,03:14:45.996
Rear_Pump_Duty_Cycle,308,255.0,0x209,ECU_Pump_Fan_Command,ECU,,2026-05-10,03:14:45.996
Front_Fan_Duty_Cycle,308,0.0,0x209,ECU_Pump_Fan_Command,ECU,,2026-05-10,03:14:45.996
Rear_Fan_Duty_Cycle,308,0.0,0x209,ECU_Pump_Fan_Command,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,315,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,316,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,316,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,316,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,316,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,317,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,317,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,317,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,317,623.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,317,414.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,317,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,325,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,326,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,326,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,326,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,326,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,327,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,327,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,327,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,327,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,327,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,327,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,335,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,336,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,336,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,336,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,336,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,337,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,337,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,337,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,337,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,337,415.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,337,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,345,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,346,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,346,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,346,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,346,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,347,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,347,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,347,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,347,623.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,347,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,347,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,355,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,356,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,356,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,356,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,356,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,357,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,357,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,357,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,357,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,357,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,357,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Miles_Driven,363,0.00047096083289943635,0x512,Telemetry_Odometer,DAQ-Telemetry,mi,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,365,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,366,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,366,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,366,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,366,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,367,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,367,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,367,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,367,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,367,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,367,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,375,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,376,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,376,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,376,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,376,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,377,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,377,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,377,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,377,623.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,377,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,377,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,385,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,386,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,386,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,386,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,386,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,387,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,387,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,387,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,387,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,387,413.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,387,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,395,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,396,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,396,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,396,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,396,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,397,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,397,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,397,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,397,622.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,397,414.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,397,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Set_Current_Front_Left_Inverter,405,0.0,0x20D,ECU_Set_Current_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Left_Inverter,406,0.0,0x20E,ECU_Set_Current_Brake_Front_Left_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Front_Right_Inverter,406,0.0,0x20F,ECU_Set_Current_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Front_Right_Inverter,406,0.0,0x210,ECU_Set_Current_Brake_Front_Right_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Rear_Inverter,406,0.0,0x200,ECU_Set_Current_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
Set_Current_Brake_Rear_Inverter,407,0.0,0x201,ECU_Set_Current_Brake_Rear_Inverter,ECU,A,2026-05-10,03:14:45.996
APPS1_Throttle,407,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
APPS2_Throttle,407,0.0,0x202,ECU_Throttle,ECU,,2026-05-10,03:14:45.996
Front_Brake_Pressure,407,621.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Rear_Brake_Pressure,407,414.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Brake_Pressed,407,0.0,0x203,ECU_Brake,ECU,,2026-05-10,03:14:45.996
Implausibility_Present,407,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
APPSs_Disagreement_Imp,407,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
BPPC_Imp,407,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
Brake_Invalid_Imp,407,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
APPSs_Invalid_Imp,407,0.0,0x204,ECU_Implausibility,ECU,,2026-05-10,03:14:45.996
BMS_Command,408,0.0,0x205,ECU_BMS_Command_Message,ECU,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-05-10,03:14:45.996
Drive_State,408,0.0,0x206,ECU_Drive_Status,ECU,"0: IDLE
1: PRECHARGE
2: NEUTRAL
3: DRIVE
4: FAULT",2026-05-10,03:14:45.996
IGBT_Temp_Limiting,408,0.0,0x20B,ECU_Temp_Limiting_Status,ECU,,2026-05-10,03:14:45.996
Battery_Temp_Limiting,408,0.0,0x20B,ECU_Temp_Limiting_Status,ECU,,2026-05-10,03:14:45.996
Motor_Temp_Limiting,408,0.0,0x20B,ECU_Temp_Limiting_Status,ECU,,2026-05-10,03:14:45.996
Front_Pump_Duty_Cycle,408,255.0,0x209,ECU_Pump_Fan_Command,ECU,,2026-05-10,03:14:45.996
